,focal_pid,pubt,journal,Q,IF,citations
492,20465979,2010,sexual health,Q3,1.8,3
493,20152103,2010,sexual health,Q3,1.8,4
494,21062590,2010,sexual health,Q3,1.8,1
495,20719229,2010,sexual health,Q3,1.8,1
496,20152100,2010,sexual health,Q3,1.8,6
497,21062578,2010,sexual health,Q3,1.8,2
498,20719216,2010,sexual health,Q3,1.8,4
499,21062587,2010,sexual health,Q3,1.8,2
500,21062591,2010,sexual health,Q3,1.8,4
501,20719220,2010,sexual health,Q3,1.8,19
502,21062582,2010,sexual health,Q3,1.8,9
503,21062583,2010,sexual health,Q3,1.8,8
504,20719211,2010,sexual health,Q3,1.8,46
505,20719224,2010,sexual health,Q3,1.8,1
506,20719219,2010,sexual health,Q3,1.8,9
507,20152102,2010,sexual health,Q3,1.8,0
508,20719228,2010,sexual health,Q3,1.8,2
509,20877969,2010,brazilian oral research,Q3,1.5,0
510,21180966,2010,brazilian oral research,Q3,1.5,3
511,20339717,2010,brazilian oral research,Q3,1.5,4
512,20658036,2010,brazilian oral research,Q3,1.5,5
513,20339718,2010,brazilian oral research,Q3,1.5,4
514,21180968,2010,brazilian oral research,Q3,1.5,3
515,20857071,2010,brazilian oral research,Q3,1.5,14
516,20857075,2010,brazilian oral research,Q3,1.5,0
517,20658047,2010,brazilian oral research,Q3,1.5,0
518,21180959,2010,brazilian oral research,Q3,1.5,28
519,20658033,2010,brazilian oral research,Q3,1.5,5
520,20658046,2010,brazilian oral research,Q3,1.5,3
521,20339709,2010,brazilian oral research,Q3,1.5,31
522,20857073,2010,brazilian oral research,Q3,1.5,1
523,20339722,2010,brazilian oral research,Q3,1.5,2
524,20339723,2010,brazilian oral research,Q3,1.5,5
525,20658038,2010,brazilian oral research,Q3,1.5,0
526,21180960,2010,brazilian oral research,Q3,1.5,8
527,21180969,2010,brazilian oral research,Q3,1.5,17
528,20877975,2010,brazilian oral research,Q3,1.5,3
529,20220873,2010,applied optics,Q3,1.7,1
530,20220887,2010,applied optics,Q3,1.7,2
531,20962931,2010,applied optics,Q3,1.7,3
532,20820203,2010,applied optics,Q3,1.7,6
533,20885457,2010,applied optics,Q3,1.7,0
534,20539350,2010,applied optics,Q3,1.7,0
535,20935696,2010,applied optics,Q3,1.7,0
536,20648190,2010,applied optics,Q3,1.7,0
537,20490232,2010,applied optics,Q3,1.7,1
538,20830185,2010,applied optics,Q3,1.7,0
539,21173819,2010,applied optics,Q3,1.7,1
540,20119020,2010,applied optics,Q3,1.7,2
541,20490240,2010,applied optics,Q3,1.7,0
542,20676185,2010,applied optics,Q3,1.7,0
543,20357838,2010,applied optics,Q3,1.7,0
544,20935708,2010,applied optics,Q3,1.7,0
545,20820201,2010,applied optics,Q3,1.7,0
546,20935712,2010,applied optics,Q3,1.7,0
547,20856286,2010,applied optics,Q3,1.7,1
548,20856295,2010,applied optics,Q3,1.7,0
549,20357857,2010,applied optics,Q3,1.7,2
550,20154760,2010,applied optics,Q3,1.7,0
551,21173817,2010,applied optics,Q3,1.7,0
552,20357859,2010,applied optics,Q3,1.7,1
553,20697433,2010,applied optics,Q3,1.7,1
554,20690969,2010,journal of renal care,Q3,1.5,14
555,20969740,2010,journal of renal care,Q3,1.5,1
556,20690964,2010,journal of renal care,Q3,1.5,3
557,20969741,2010,journal of renal care,Q3,1.5,1
558,20214704,2010,journal of renal care,Q3,1.5,2
559,20969738,2010,journal of renal care,Q3,1.5,2
560,20214706,2010,journal of renal care,Q3,1.5,1
561,20586900,2010,journal of renal care,Q3,1.5,4
562,20969735,2010,journal of renal care,Q3,1.5,17
563,20690966,2010,journal of renal care,Q3,1.5,0
564,20591002,2010,journal of renal care,Q3,1.5,0
565,20586899,2010,journal of renal care,Q3,1.5,0
566,20586894,2010,journal of renal care,Q3,1.5,22
567,20969737,2010,journal of renal care,Q3,1.5,6
568,20591001,2010,journal of renal care,Q3,1.5,6
569,20586908,2010,journal of renal care,Q3,1.5,4
570,20586898,2010,journal of renal care,Q3,1.5,7
571,20214705,2010,journal of renal care,Q3,1.5,0
572,20214709,2010,journal of renal care,Q3,1.5,0
573,20586910,2010,journal of renal care,Q3,1.5,6
574,20690968,2010,journal of renal care,Q3,1.5,10
575,20591004,2010,journal of renal care,Q3,1.5,7
576,20586903,2010,journal of renal care,Q3,1.5,0
577,20561136,2010,journal of evolutionary biology,Q3,2.1,17
578,20874847,2010,journal of evolutionary biology,Q3,2.1,4
579,20825542,2010,journal of evolutionary biology,Q3,2.1,1
580,20163506,2010,journal of evolutionary biology,Q3,2.1,4
581,20492088,2010,journal of evolutionary biology,Q3,2.1,1
582,19912450,2010,journal of evolutionary biology,Q3,2.1,13
583,20345809,2010,journal of evolutionary biology,Q3,2.1,31
584,19895655,2010,journal of evolutionary biology,Q3,2.1,9
585,20002245,2010,journal of evolutionary biology,Q3,2.1,11
586,20722893,2010,journal of evolutionary biology,Q3,2.1,11
587,20524951,2010,journal of evolutionary biology,Q3,2.1,13
588,20840306,2010,journal of evolutionary biology,Q3,2.1,12
589,20860700,2010,journal of evolutionary biology,Q3,2.1,10
590,20825547,2010,journal of evolutionary biology,Q3,2.1,4
591,20002249,2010,journal of evolutionary biology,Q3,2.1,5
592,20406344,2010,journal of evolutionary biology,Q3,2.1,20
593,20695972,2010,journal of evolutionary biology,Q3,2.1,1
594,20946374,2010,journal of evolutionary biology,Q3,2.1,5
595,20456566,2010,journal of evolutionary biology,Q3,2.1,4
596,20298440,2010,journal of evolutionary biology,Q3,2.1,20
597,20840309,2010,journal of evolutionary biology,Q3,2.1,5
598,19895654,2010,journal of evolutionary biology,Q3,2.1,5
599,20695960,2010,journal of evolutionary biology,Q3,2.1,32
600,20210834,2010,journal of evolutionary biology,Q3,2.1,11
601,20607148,2010,tetrahedron letters,Q3,1.5,3
602,20174450,2010,tetrahedron letters,Q3,1.5,1
603,20835369,2010,tetrahedron letters,Q3,1.5,3
604,21765557,2010,tetrahedron letters,Q3,1.5,0
605,20865135,2010,tetrahedron letters,Q3,1.5,3
606,22865937,2010,tetrahedron letters,Q3,1.5,16
607,20414457,2010,tetrahedron letters,Q3,1.5,4
608,20640221,2010,tetrahedron letters,Q3,1.5,7
609,20936082,2010,tetrahedron letters,Q3,1.5,10
610,21057601,2010,tetrahedron letters,Q3,1.5,5
611,21076623,2010,tetrahedron letters,Q3,1.5,18
612,20161634,2010,tetrahedron letters,Q3,1.5,6
613,21785516,2010,tetrahedron letters,Q3,1.5,6
614,20174610,2010,tetrahedron letters,Q3,1.5,2
615,23585699,2010,tetrahedron letters,Q3,1.5,2
616,20161580,2010,tetrahedron letters,Q3,1.5,5
617,20625451,2010,tetrahedron letters,Q3,1.5,8
618,20209117,2010,tetrahedron letters,Q3,1.5,4
619,20865132,2010,tetrahedron letters,Q3,1.5,2
620,20802782,2010,tetrahedron letters,Q3,1.5,9
621,20454539,2010,tetrahedron letters,Q3,1.5,2
622,20352055,2010,tetrahedron letters,Q3,1.5,4
623,21218129,2010,tetrahedron letters,Q3,1.5,2
624,20548964,2010,tetrahedron letters,Q3,1.5,1
625,21170144,2010,tetrahedron letters,Q3,1.5,0
626,20362700,2010,european journal of medical genetics,Q3,1.6,3
627,20832509,2010,european journal of medical genetics,Q3,1.6,11
628,19822228,2010,european journal of medical genetics,Q3,1.6,38
629,20713192,2010,european journal of medical genetics,Q3,1.6,14
630,20004753,2010,european journal of medical genetics,Q3,1.6,0
631,20727427,2010,european journal of medical genetics,Q3,1.6,8
632,20302979,2010,european journal of medical genetics,Q3,1.6,2
633,19878742,2010,european journal of medical genetics,Q3,1.6,9
634,20637903,2010,european journal of medical genetics,Q3,1.6,2
635,19932204,2010,european journal of medical genetics,Q3,1.6,1
636,20538086,2010,european journal of medical genetics,Q3,1.6,8
637,20619369,2010,european journal of medical genetics,Q3,1.6,16
638,19941982,2010,european journal of medical genetics,Q3,1.6,10
639,20670696,2010,european journal of medical genetics,Q3,1.6,10
640,20382278,2010,european journal of medical genetics,Q3,1.6,35
641,20601259,2010,european journal of medical genetics,Q3,1.6,5
642,20670697,2010,european journal of medical genetics,Q3,1.6,10
643,20197130,2010,european journal of medical genetics,Q3,1.6,10
644,20599530,2010,european journal of medical genetics,Q3,1.6,14
645,20132917,2010,european journal of medical genetics,Q3,1.6,3
646,20624502,2010,european journal of medical genetics,Q3,1.6,47
647,20624500,2010,european journal of medical genetics,Q3,1.6,4
648,19716450,2010,european journal of medical genetics,Q3,1.6,0
649,20302980,2010,european journal of medical genetics,Q3,1.6,5
650,20813211,2010,european journal of medical genetics,Q3,1.6,7
651,19784662,2010,archives of dermatological research,Q3,1.8,9
652,20140736,2010,archives of dermatological research,Q3,1.8,8
653,20364383,2010,archives of dermatological research,Q3,1.8,15
654,19517126,2010,archives of dermatological research,Q3,1.8,17
655,20717830,2010,archives of dermatological research,Q3,1.8,30
656,20300939,2010,archives of dermatological research,Q3,1.8,3
657,19937254,2010,archives of dermatological research,Q3,1.8,21
658,20043170,2010,archives of dermatological research,Q3,1.8,11
659,20700600,2010,archives of dermatological research,Q3,1.8,1
660,20186421,2010,archives of dermatological research,Q3,1.8,15
661,20221619,2010,archives of dermatological research,Q3,1.8,8
662,19730872,2010,archives of dermatological research,Q3,1.8,10
663,19760202,2010,archives of dermatological research,Q3,1.8,2
664,19543901,2010,archives of dermatological research,Q3,1.8,2
665,20229284,2010,archives of dermatological research,Q3,1.8,5
666,20333526,2010,archives of dermatological research,Q3,1.8,4
667,19898857,2010,archives of dermatological research,Q3,1.8,273
668,20411393,2010,archives of dermatological research,Q3,1.8,3
669,20803150,2010,archives of dermatological research,Q3,1.8,3
670,20480170,2010,archives of dermatological research,Q3,1.8,2
671,20012075,2010,archives of dermatological research,Q3,1.8,8
672,19902230,2010,archives of dermatological research,Q3,1.8,13
673,21298881,2010,annali italiani di chirurgia,Q3,0.9,0
674,21090559,2010,annali italiani di chirurgia,Q3,0.9,1
675,20726392,2010,annali italiani di chirurgia,Q3,0.9,0
676,21456482,2010,annali italiani di chirurgia,Q3,0.9,6
677,21294391,2010,annali italiani di chirurgia,Q3,0.9,2
678,21322273,2010,annali italiani di chirurgia,Q3,0.9,1
679,21462484,2010,annali italiani di chirurgia,Q3,0.9,0
680,21298879,2010,annali italiani di chirurgia,Q3,0.9,0
681,20726386,2010,annali italiani di chirurgia,Q3,0.9,2
682,21294388,2010,annali italiani di chirurgia,Q3,0.9,12
683,21322275,2010,annali italiani di chirurgia,Q3,0.9,0
684,20593754,2010,annali italiani di chirurgia,Q3,0.9,3
685,21462485,2010,annali italiani di chirurgia,Q3,0.9,0
686,21456480,2010,annali italiani di chirurgia,Q3,0.9,0
687,21105483,2010,annali italiani di chirurgia,Q3,0.9,0
688,21322268,2010,annali italiani di chirurgia,Q3,0.9,0
689,21322274,2010,annali italiani di chirurgia,Q3,0.9,1
690,20593756,2010,annali italiani di chirurgia,Q3,0.9,0
691,21322271,2010,annali italiani di chirurgia,Q3,0.9,1
692,20593748,2010,annali italiani di chirurgia,Q3,0.9,0
693,21322272,2010,annali italiani di chirurgia,Q3,0.9,4
694,21294389,2010,annali italiani di chirurgia,Q3,0.9,3
695,21322270,2010,annali italiani di chirurgia,Q3,0.9,0
696,21090562,2010,annali italiani di chirurgia,Q3,0.9,0
697,20229128,2010,ecohealth,Q3,2.2,6
698,20703512,2010,ecohealth,Q3,2.2,0
699,20865438,2010,ecohealth,Q3,2.2,12
700,20694503,2010,ecohealth,Q3,2.2,9
701,20300800,2010,ecohealth,Q3,2.2,1
702,20422252,2010,ecohealth,Q3,2.2,37
703,20645122,2010,ecohealth,Q3,2.2,42
704,20524140,2010,ecohealth,Q3,2.2,61
705,20372969,2010,ecohealth,Q3,2.2,11
706,20617362,2010,ecohealth,Q3,2.2,44
707,20945078,2010,ecohealth,Q3,2.2,26
708,20890631,2010,ecohealth,Q3,2.2,4
709,21104294,2010,ecohealth,Q3,2.2,2
710,21225312,2010,ecohealth,Q3,2.2,3
711,21225313,2010,ecohealth,Q3,2.2,10
712,20585972,2010,ecohealth,Q3,2.2,17
713,21207106,2010,ecohealth,Q3,2.2,2
714,20862600,2010,ecohealth,Q3,2.2,6
715,20617361,2010,ecohealth,Q3,2.2,12
716,20443044,2010,ecohealth,Q3,2.2,22
717,20232228,2010,ecohealth,Q3,2.2,45
718,20361230,2010,ecohealth,Q3,2.2,16
719,20299766,2010,journal of oleo science,Q3,1.6,1
720,20032598,2010,journal of oleo science,Q3,1.6,0
721,20431242,2010,journal of oleo science,Q3,1.6,1
722,20299762,2010,journal of oleo science,Q3,1.6,1
723,20877143,2010,journal of oleo science,Q3,1.6,1
724,20124755,2010,journal of oleo science,Q3,1.6,14
725,20032597,2010,journal of oleo science,Q3,1.6,1
726,20625234,2010,journal of oleo science,Q3,1.6,8
727,20877150,2010,journal of oleo science,Q3,1.6,1
728,20484834,2010,journal of oleo science,Q3,1.6,0
729,21099144,2010,journal of oleo science,Q3,1.6,1
730,20484832,2010,journal of oleo science,Q3,1.6,23
731,20124756,2010,journal of oleo science,Q3,1.6,2
732,20625235,2010,journal of oleo science,Q3,1.6,5
733,20972357,2010,journal of oleo science,Q3,1.6,0
734,20124758,2010,journal of oleo science,Q3,1.6,1
735,20720379,2010,journal of oleo science,Q3,1.6,0
736,20877146,2010,journal of oleo science,Q3,1.6,0
737,20720381,2010,journal of oleo science,Q3,1.6,1
738,20877145,2010,journal of oleo science,Q3,1.6,2
739,20103983,2010,journal of oleo science,Q3,1.6,0
740,20625233,2010,journal of oleo science,Q3,1.6,60
741,21099142,2010,journal of oleo science,Q3,1.6,2
742,21099141,2010,journal of oleo science,Q3,1.6,0
743,20720376,2010,journal of oleo science,Q3,1.6,0
744,20532526,2010,pediatric surgery international,Q3,1.5,5
745,20204650,2010,pediatric surgery international,Q3,1.5,14
746,20405273,2010,pediatric surgery international,Q3,1.5,5
747,19943053,2010,pediatric surgery international,Q3,1.5,0
748,20721562,2010,pediatric surgery international,Q3,1.5,28
749,20162420,2010,pediatric surgery international,Q3,1.5,5
750,20213124,2010,pediatric surgery international,Q3,1.5,109
751,20407778,2010,pediatric surgery international,Q3,1.5,2
752,20686897,2010,pediatric surgery international,Q3,1.5,2
753,20803148,2010,pediatric surgery international,Q3,1.5,11
754,20182750,2010,pediatric surgery international,Q3,1.5,2
755,19957186,2010,pediatric surgery international,Q3,1.5,0
756,20714730,2010,pediatric surgery international,Q3,1.5,15
757,20632018,2010,pediatric surgery international,Q3,1.5,6
758,20714733,2010,pediatric surgery international,Q3,1.5,4
759,20179952,2010,pediatric surgery international,Q3,1.5,2
760,19855983,2010,pediatric surgery international,Q3,1.5,2
761,20878410,2010,pediatric surgery international,Q3,1.5,7
762,20309564,2010,pediatric surgery international,Q3,1.5,3
763,20574758,2010,pediatric surgery international,Q3,1.5,10
764,20419376,2010,pediatric surgery international,Q3,1.5,6
765,19851775,2010,pediatric surgery international,Q3,1.5,3
766,20480167,2010,pediatric surgery international,Q3,1.5,4
767,19921214,2010,pediatric surgery international,Q3,1.5,5
768,20532528,2010,pediatric surgery international,Q3,1.5,4
769,20208093,2010,physiological measurement,Q3,2.3,6
770,20348611,2010,physiological measurement,Q3,2.3,30
771,20410558,2010,physiological measurement,Q3,2.3,3
772,20647614,2010,physiological measurement,Q3,2.3,5
773,20855927,2010,physiological measurement,Q3,2.3,2
774,21071831,2010,physiological measurement,Q3,2.3,26
775,20980715,2010,physiological measurement,Q3,2.3,31
776,20182000,2010,physiological measurement,Q3,2.3,7
777,20551507,2010,physiological measurement,Q3,2.3,1
778,20647622,2010,physiological measurement,Q3,2.3,4
779,20664164,2010,physiological measurement,Q3,2.3,15
780,20952818,2010,physiological measurement,Q3,2.3,0
781,20505218,2010,physiological measurement,Q3,2.3,1
782,19940344,2010,physiological measurement,Q3,2.3,1
783,20308771,2010,physiological measurement,Q3,2.3,0
784,20647621,2010,physiological measurement,Q3,2.3,5
785,20453294,2010,physiological measurement,Q3,2.3,5
786,20664158,2010,physiological measurement,Q3,2.3,3
787,19940349,2010,physiological measurement,Q3,2.3,7
788,20938063,2010,physiological measurement,Q3,2.3,9
789,20720289,2010,physiological measurement,Q3,2.3,6
790,20016117,2010,physiological measurement,Q3,2.3,5
791,20150689,2010,physiological measurement,Q3,2.3,1
792,20664160,2010,physiological measurement,Q3,2.3,48
793,20733248,2010,physiological measurement,Q3,2.3,5
794,20589090,2010,case reports in medicine,Q3,0.8,2
795,21209744,2010,case reports in medicine,Q3,0.8,4
796,20671984,2010,case reports in medicine,Q3,0.8,5
797,21209809,2010,case reports in medicine,Q3,0.8,5
798,20368783,2010,case reports in medicine,Q3,0.8,0
799,20811570,2010,case reports in medicine,Q3,0.8,0
800,20300587,2010,case reports in medicine,Q3,0.8,4
801,20827380,2010,case reports in medicine,Q3,0.8,2
802,20300544,2010,case reports in medicine,Q3,0.8,1
803,20593036,2010,case reports in medicine,Q3,0.8,5
804,21253476,2010,case reports in medicine,Q3,0.8,2
805,20368792,2010,case reports in medicine,Q3,0.8,4
806,20490356,2010,case reports in medicine,Q3,0.8,2
807,20593035,2010,case reports in medicine,Q3,0.8,0
808,20811561,2010,case reports in medicine,Q3,0.8,1
809,20862351,2010,case reports in medicine,Q3,0.8,3
810,20862340,2010,case reports in medicine,Q3,0.8,2
811,21113305,2010,case reports in medicine,Q3,0.8,0
812,20814560,2010,case reports in medicine,Q3,0.8,3
813,20953379,2010,case reports in medicine,Q3,0.8,11
814,20224645,2010,case reports in medicine,Q3,0.8,7
815,20585365,2010,case reports in medicine,Q3,0.8,12
816,20811592,2010,case reports in medicine,Q3,0.8,29
817,20593001,2010,case reports in medicine,Q3,0.8,1
818,20811573,2010,case reports in medicine,Q3,0.8,2
819,21637624,2010,genetics and molecular biology,Q3,1.7,5
820,21637429,2010,genetics and molecular biology,Q3,1.7,2
821,21637435,2010,genetics and molecular biology,Q3,1.7,8
822,21637423,2010,genetics and molecular biology,Q3,1.7,4
823,21637502,2010,genetics and molecular biology,Q3,1.7,0
824,21637476,2010,genetics and molecular biology,Q3,1.7,3
825,21637421,2010,genetics and molecular biology,Q3,1.7,8
826,21637419,2010,genetics and molecular biology,Q3,1.7,1
827,21637432,2010,genetics and molecular biology,Q3,1.7,2
828,21637411,2010,genetics and molecular biology,Q3,1.7,5
829,21637608,2010,genetics and molecular biology,Q3,1.7,1
830,21637412,2010,genetics and molecular biology,Q3,1.7,1
831,21637582,2010,genetics and molecular biology,Q3,1.7,2
832,21637494,2010,genetics and molecular biology,Q3,1.7,2
833,21637415,2010,genetics and molecular biology,Q3,1.7,4
834,21637478,2010,genetics and molecular biology,Q3,1.7,2
835,21637618,2010,genetics and molecular biology,Q3,1.7,4
836,21637573,2010,genetics and molecular biology,Q3,1.7,4
837,21637578,2010,genetics and molecular biology,Q3,1.7,4
838,21637405,2010,genetics and molecular biology,Q3,1.7,5
839,21637481,2010,genetics and molecular biology,Q3,1.7,6
840,21637434,2010,genetics and molecular biology,Q3,1.7,2
841,21637617,2010,genetics and molecular biology,Q3,1.7,9
